Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,82.279999,82.279999,80.430000,80.709999,71.969681,8306700
2015-04-02,80.730003,81.320000,80.550003,80.730003,71.987526,5795700
2015-04-06,80.459999,81.330002,80.150002,80.989998,72.219368,6380700
2015-04-07,81.089996,81.290001,80.459999,80.500000,71.782440,6606100
2015-04-08,80.389999,81.230003,80.360001,81.029999,72.255028,6694700
2015-04-09,80.839996,81.389999,80.580002,80.839996,72.085609,3923600
2015-04-10,80.860001,81.000000,80.550003,80.650002,71.916176,5480300
2015-04-13,80.400002,80.919998,80.269997,80.290001,71.595169,4698100
2015-04-14,80.290001,80.419998,79.680000,80.150002,71.470337,5531700
2015-04-15,80.580002,80.980003,79.650002,79.739998,71.104729,6200400
2015-04-16,79.500000,79.889999,79.129997,79.239998,70.658875,8015100
2015-04-17,78.940002,79.150002,77.550003,77.879997,69.446152,11822800
2015-04-20,78.389999,78.830002,78.019997,78.139999,69.677994,8847600
2015-04-21,78.610001,78.839996,77.910004,78.029999,69.579895,6200200
2015-04-22,77.730003,78.639999,77.550003,78.430000,69.936584,7594700
2015-04-23,78.379997,79.540001,78.199997,79.180000,70.605362,7468900
2015-04-24,79.379997,80.930000,79.239998,79.839996,71.193893,6867800
2015-04-27,79.769997,79.860001,79.290001,79.370003,70.774811,6449800
2015-04-28,79.459999,79.480003,78.769997,79.099998,70.534027,4895900
2015-04-29,78.699997,78.790001,77.790001,77.879997,69.446152,7108400
2015-04-30,77.830002,78.480003,77.589996,78.050003,69.597733,8795900
2015-05-01,78.199997,78.760002,78.169998,78.599998,70.088203,4999700
2015-05-04,78.980003,79.550003,78.459999,79.180000,70.605362,6669200
2015-05-05,79.010002,79.010002,78.059998,78.129997,69.669060,5855400
2015-05-06,77.919998,78.120003,77.169998,77.650002,69.678055,5480100
2015-05-07,77.730003,78.339996,77.300003,78.029999,70.019020,5538100
2015-05-08,78.599998,79.250000,78.400002,78.529999,70.467697,5347400
2015-05-11,78.320000,78.610001,78.029999,78.099998,70.081856,3744900
2015-05-12,78.019997,79.480003,77.870003,78.959999,70.853561,8449000
2015-05-13,79.180000,79.430000,77.980003,78.160004,70.135689,8421200
2015-05-14,78.370003,78.769997,78.019997,78.720001,70.638199,6170200
2015-05-15,78.709999,79.250000,78.570000,79.239998,71.104813,6617200
2015-05-18,79.370003,79.940002,79.160004,79.919998,71.715004,8300300
2015-05-19,78.180000,78.360001,76.230003,76.430000,68.583305,22458600
2015-05-20,76.480003,76.500000,75.830002,75.900002,68.107727,10541900
2015-05-21,75.800003,76.419998,75.559998,76.110001,68.296165,6756200
2015-05-22,76.199997,76.379997,75.860001,75.860001,68.071831,6815000
2015-05-26,75.769997,75.830002,74.820000,74.900002,67.210388,10573600
2015-05-27,75.010002,75.510002,75.000000,75.190002,67.470619,6987100
2015-05-28,75.070000,75.160004,74.650002,74.839996,67.156548,5025500
2015-05-29,74.820000,74.879997,74.150002,74.269997,66.645058,6375100
2015-06-01,74.690002,75.080002,74.410004,74.730003,67.057838,5646000
2015-06-02,74.540001,75.000000,74.419998,74.529999,66.878365,5797800
2015-06-03,74.699997,75.199997,74.470001,74.889999,67.201408,6093800
2015-06-04,74.459999,74.980003,73.949997,74.150002,66.537384,8982800
2015-06-05,74.169998,74.269997,72.980003,73.059998,65.559280,10635100
2015-06-08,73.430000,73.489998,72.599998,72.610001,65.155487,9593000
2015-06-09,72.699997,72.849998,72.360001,72.470001,65.029861,8335600
2015-06-10,72.709999,73.330002,72.339996,72.930000,65.442627,11215800
2015-06-11,73.230003,73.669998,72.839996,72.940002,65.451614,7420000
2015-06-12,72.739998,72.900002,72.400002,72.430000,64.993965,7246600
2015-06-15,72.199997,72.400002,71.699997,71.930000,64.545311,7566800
2015-06-16,72.220001,72.580002,71.720001,72.349998,64.922180,6215600
2015-06-17,72.629997,72.900002,72.339996,72.730003,65.263176,5703900
2015-06-18,72.739998,73.480003,72.739998,72.980003,65.487518,8376600
2015-06-19,72.800003,73.220001,72.699997,72.739998,65.272141,14550700
2015-06-22,72.980003,73.190002,72.690002,72.790001,65.316994,6489500
2015-06-23,72.889999,72.940002,72.339996,72.570000,65.119598,7876300
2015-06-24,72.559998,72.650002,72.139999,72.379997,64.949097,7338400
2015-06-25,72.449997,72.629997,71.830002,71.860001,64.482475,5293200
2015-06-26,71.959999,72.459999,71.870003,72.120003,64.715797,6897800
2015-06-29,71.800003,72.000000,71.410004,71.419998,64.087662,8187800
2015-06-30,71.809998,71.809998,70.779999,70.930000,63.647968,11102600
2015-07-01,71.599998,71.949997,70.360001,71.879997,64.500435,10773900
2015-07-02,72.019997,72.559998,71.660004,71.860001,64.482475,6586100
2015-07-06,71.379997,72.690002,71.379997,72.529999,65.083702,10536500
2015-07-07,72.660004,73.860001,72.000000,73.790001,66.214325,12421300
2015-07-08,73.300003,73.589996,72.900002,73.059998,65.559280,7791000
2015-07-09,73.669998,73.730003,72.709999,72.779999,65.308052,8695800
2015-07-10,73.080002,73.550003,73.080002,73.120003,65.613121,5579300
2015-07-13,73.510002,74.110001,73.510002,73.879997,66.295090,6084500
2015-07-14,73.980003,74.089996,73.480003,73.790001,66.214325,5518200
2015-07-15,73.589996,73.900002,73.190002,73.650002,66.088715,4566700
2015-07-16,73.970001,74.139999,73.760002,73.830002,66.250221,5231700
2015-07-17,73.739998,74.070000,73.309998,73.389999,65.855408,5680600
2015-07-20,73.349998,73.440002,73.059998,73.099998,65.595177,5085600
2015-07-21,73.099998,73.290001,72.529999,72.739998,65.272141,6441100
2015-07-22,72.779999,73.820000,72.779999,73.160004,65.649010,6961600
2015-07-23,73.070000,73.220001,72.419998,72.510002,65.065758,4252900
2015-07-24,72.529999,72.559998,71.500000,71.580002,64.231239,5951100
2015-07-27,71.379997,71.650002,71.010002,71.379997,64.051758,6197600
2015-07-28,71.529999,72.389999,71.230003,72.099998,64.697845,8592300
2015-07-29,72.250000,72.629997,72.089996,72.230003,64.814491,4939700
2015-07-30,72.029999,72.529999,71.779999,72.160004,64.751678,4604500
2015-07-31,72.440002,72.489998,71.660004,71.980003,64.590172,7928400
2015-08-03,71.839996,72.379997,71.839996,72.180000,64.769638,5131800
2015-08-04,72.419998,72.800003,71.930000,72.250000,64.832436,5873400
2015-08-05,72.389999,73.690002,72.250000,73.510002,66.413498,8715800
2015-08-06,73.349998,73.379997,72.660004,72.790001,65.762993,6367700
2015-08-07,72.709999,72.830002,71.169998,71.250000,64.371674,7797500
2015-08-10,71.500000,71.750000,71.339996,71.480003,64.579483,6020100
2015-08-11,71.250000,72.370003,71.150002,71.930000,64.986038,6829200
2015-08-12,71.529999,72.660004,71.269997,72.580002,65.573288,8841400
2015-08-13,72.400002,72.769997,71.970001,72.110001,65.148651,7652400
2015-08-14,72.300003,72.599998,72.040001,72.379997,65.392586,5912500
2015-08-17,71.830002,72.230003,71.760002,71.910004,64.967964,7604400
2015-08-18,70.000000,70.500000,69.239998,69.480003,62.772541,21315000
2015-08-19,68.870003,69.389999,67.769997,68.570000,61.950397,16333400
2015-08-20,68.080002,69.300003,67.940002,68.430000,61.823917,9860100
2015-08-21,67.910004,68.309998,66.540001,66.540001,60.116375,15746500
2015-08-24,63.740002,66.160004,61.500000,63.950001,57.776405,22239600
2015-08-25,65.449997,65.709999,63.000000,63.099998,57.008461,14801000
2015-08-26,64.230003,64.849998,63.020000,64.830002,58.571453,13928300
2015-08-27,65.320000,66.180000,64.949997,66.080002,59.700775,13912800
2015-08-28,66.089996,66.120003,64.449997,64.940002,58.670834,14303000
2015-08-31,64.820000,65.000000,64.290001,64.730003,58.481117,8175200
2015-09-01,63.799999,64.320000,63.270000,63.820000,57.658955,13393900
2015-09-02,64.589996,64.940002,64.059998,64.440002,58.219105,9514600
2015-09-03,64.720001,65.010002,64.389999,64.860001,58.598568,8523800
2015-09-04,64.070000,64.300003,63.509998,63.889999,57.722206,9232400
2015-09-08,65.230003,66.500000,65.180000,66.379997,59.971813,17706800
2015-09-09,66.860001,67.010002,65.010002,65.120003,58.833458,9464200
2015-09-10,64.070000,64.650002,63.830002,64.120003,57.929993,14524800
2015-09-11,64.180000,64.680000,63.990002,64.650002,58.408829,8062400
2015-09-14,64.650002,64.669998,63.820000,64.279999,58.074547,6956700
2015-09-15,64.480003,64.699997,64.050003,64.320000,58.110683,6860800
2015-09-16,64.599998,64.769997,64.050003,64.690002,58.444981,5625400
2015-09-17,64.699997,65.290001,64.160004,64.470001,58.246212,7133100
2015-09-18,63.750000,64.230003,63.259998,63.340000,57.225285,12885200
2015-09-21,63.750000,64.000000,63.369999,63.720001,57.568604,7119600
2015-09-22,63.230000,63.820000,62.919998,63.590000,57.451160,8800800
2015-09-23,63.720001,63.930000,63.119999,63.720001,57.568604,5876600
2015-09-24,63.360001,63.980000,63.299999,63.830002,57.667992,6956200
2015-09-25,64.070000,64.459999,63.619999,63.779999,57.622814,7163000
2015-09-28,63.599998,63.950001,63.480000,63.660000,57.514400,9394400
2015-09-29,63.750000,64.040001,63.230000,63.779999,57.622814,7640100
2015-09-30,64.430000,64.940002,63.930000,64.839996,58.580490,7979200
2015-10-01,64.760002,64.940002,63.880001,64.269997,58.065510,7837200
2015-10-02,63.759998,64.980003,63.410000,64.980003,58.706978,7084000
2015-10-05,65.209999,65.919998,65.139999,65.870003,59.511055,6300300
2015-10-06,65.540001,65.949997,65.180000,65.680000,59.339390,7410900
2015-10-07,65.839996,66.360001,65.769997,66.360001,59.953754,7136000
2015-10-08,66.230003,66.989998,66.150002,66.879997,60.423546,5974500
2015-10-09,66.940002,67.019997,66.510002,66.690002,60.251900,6754000
2015-10-12,66.669998,67.000000,66.580002,66.930000,60.468727,5643900
2015-10-13,66.620003,66.940002,66.260002,66.730003,60.288036,8858400
2015-10-14,66.610001,67.949997,60.020000,60.029999,54.234829,80898100
2015-10-15,59.700001,60.470001,58.610001,59.330002,53.602409,46253500
2015-10-16,59.470001,59.490002,58.369999,58.889999,53.204887,26195100
2015-10-19,58.790001,59.299999,58.500000,58.849998,53.168743,17805800
2015-10-20,58.860001,59.000000,58.570000,58.750000,53.078396,10423700
2015-10-21,58.799999,59.040001,58.570000,58.639999,52.979023,13117600
2015-10-22,58.939999,59.959999,58.639999,58.900002,53.213924,14588500
2015-10-23,59.189999,59.279999,58.220001,58.299999,52.671841,13040600
2015-10-26,58.400002,58.450001,57.970001,58.020000,52.418877,10839800
2015-10-27,58.009998,58.040001,57.380001,57.480000,51.931000,10511400
2015-10-28,57.660000,57.720001,57.160000,57.639999,52.075562,11834700
2015-10-29,57.720001,58.119999,57.480000,57.959999,52.364666,12855500
2015-10-30,57.730000,58.119999,57.240002,57.240002,51.714172,15805500
2015-11-02,57.290001,57.610001,56.770000,57.610001,52.048450,10719200
2015-11-03,57.570000,58.330002,57.529999,58.110001,52.500183,10253900
2015-11-04,58.580002,58.759998,58.189999,58.369999,52.735085,10056500
2015-11-05,58.509998,58.980000,58.419998,58.610001,52.951912,8860500
2015-11-06,58.919998,59.200001,58.310001,58.779999,53.105507,9977300
2015-11-09,58.500000,58.779999,58.020000,58.490002,52.843506,8440400
2015-11-10,58.310001,58.709999,58.310001,58.680000,53.015156,7614900
2015-11-11,58.500000,58.730000,57.470001,57.580002,52.021358,8689900
2015-11-12,57.639999,57.770000,56.919998,56.950001,51.452171,9551500
2015-11-13,56.740002,57.060001,56.299999,56.419998,50.973335,12514900
2015-11-16,56.389999,58.029999,56.360001,57.869999,52.283352,13321600
2015-11-17,59.340000,60.900002,59.200001,59.919998,54.135448,24679300
2015-11-18,60.040001,61.070000,59.549999,60.930000,55.047951,14877700
2015-11-19,61.119999,61.360001,60.430000,60.700001,54.840153,11566100
2015-11-20,60.980000,61.470001,60.020000,60.070000,54.270981,12371100
2015-11-23,60.290001,60.740002,59.880001,60.259998,54.442631,10577000
2015-11-24,59.950001,60.419998,59.860001,59.919998,54.135448,12453900
2015-11-25,60.000000,60.709999,59.880001,60.240002,54.424561,7820200
2015-11-27,60.439999,60.689999,59.869999,59.889999,54.108345,5340900
2015-11-30,59.869999,60.060001,58.730000,58.840000,53.159718,14942600
2015-12-01,59.130001,59.290001,58.650002,58.990002,53.295235,12204100
2015-12-02,58.610001,59.290001,58.320000,58.349998,53.158577,13586900
2015-12-03,58.689999,59.660000,58.599998,59.040001,53.787197,15844100
2015-12-04,59.049999,59.849998,59.029999,59.660000,54.352028,10435300
2015-12-07,59.570000,60.730000,59.570000,60.500000,55.117294,11595900
2015-12-08,60.070000,60.490002,59.500000,59.610001,54.306480,10377600
2015-12-09,59.259998,60.110001,58.900002,59.130001,53.869183,8981700
2015-12-10,59.130001,60.090000,59.090000,59.560001,54.260925,11359400
2015-12-11,59.049999,59.529999,58.810001,59.360001,54.078720,9745000
2015-12-14,59.299999,60.439999,59.070000,60.389999,55.017082,14524900
2015-12-15,60.639999,60.840000,59.570000,59.639999,54.333809,14615400
2015-12-16,60.110001,60.650002,59.700001,60.299999,54.935089,9960500
2015-12-17,60.330002,60.330002,58.970001,58.980000,53.732536,12976100
2015-12-18,58.930000,59.400002,58.750000,58.849998,53.614094,16256700
2015-12-21,58.820000,59.580002,58.669998,59.549999,54.251808,9645500
2015-12-22,59.790001,60.700001,59.610001,60.540001,55.153736,9266300
2015-12-23,61.000000,61.119999,60.439999,61.090000,55.654800,7519800
2015-12-24,60.779999,61.099998,60.680000,60.830002,55.417931,2482800
2015-12-28,60.580002,60.970001,60.500000,60.750000,55.345051,5421700
2015-12-29,61.000000,61.750000,60.980000,61.610001,56.128532,7883600
2015-12-30,61.660000,61.869999,61.490002,61.680000,56.192307,5716700
2015-12-31,61.330002,61.720001,61.169998,61.299999,55.846111,6575100
2016-01-04,60.500000,61.490002,60.360001,61.459999,55.991875,11989200
2016-01-05,62.029999,63.049999,61.849998,62.919998,57.321987,13326000
2016-01-06,62.480000,63.950001,62.470001,63.549999,57.895935,16564600
2016-01-07,62.970001,65.230003,62.919998,65.029999,59.244247,26430000
2016-01-08,65.080002,65.410004,63.410000,63.540001,57.886822,17767900
2016-01-11,63.759998,64.470001,63.630001,64.220001,58.506317,12653800
2016-01-12,64.379997,64.730003,63.430000,63.619999,57.959705,12195900
2016-01-13,63.730000,63.730000,61.830002,61.919998,56.410950,13725700
2016-01-14,62.000000,63.619999,61.820000,63.060001,57.449532,12934900
2016-01-15,61.549999,62.470001,61.259998,61.930000,56.420071,15174400
2016-01-19,62.250000,62.799999,62.009998,62.560001,56.994015,13051300
2016-01-20,61.799999,62.330002,60.200001,60.840000,55.427040,17369100
2016-01-21,60.980000,62.790001,60.910000,61.880001,56.374512,12089200
2016-01-22,62.439999,63.259998,62.130001,62.689999,57.112450,9197500
2016-01-25,62.779999,63.820000,62.549999,63.450001,57.804836,12823400
2016-01-26,63.360001,64.470001,63.259998,64.000000,58.305901,9441200
2016-01-27,64.099998,65.180000,63.889999,63.950001,58.260345,10214300
2016-01-28,64.029999,64.510002,63.430000,64.220001,58.506317,11278300
2016-01-29,64.750000,66.529999,64.739998,66.360001,60.455929,16439100
2016-02-01,65.910004,67.930000,65.889999,67.500000,61.494499,14728400
2016-02-02,67.300003,67.839996,66.279999,66.860001,60.911446,13585900
2016-02-03,67.309998,67.500000,65.070000,66.269997,60.373932,12315600
2016-02-04,65.760002,66.550003,65.010002,66.419998,60.510590,12833400
2016-02-05,66.860001,67.529999,65.879997,67.000000,61.038982,14196500
2016-02-08,66.500000,67.150002,65.160004,66.900002,60.947880,20743600
2016-02-09,65.489998,66.410004,64.680000,65.809998,59.954857,14642400
2016-02-10,66.190002,66.589996,65.650002,65.790001,59.936638,9709300
2016-02-11,65.019997,65.760002,64.779999,65.320000,59.508457,11186700
2016-02-12,65.519997,66.250000,64.870003,66.180000,60.291943,9695500
2016-02-16,66.610001,66.800003,65.500000,65.900002,60.036865,11360500
2016-02-17,66.099998,66.610001,65.809998,66.110001,60.228161,12426700
2016-02-18,63.740002,64.779999,62.349998,64.120003,58.415218,27894600
2016-02-19,63.889999,64.769997,63.439999,64.660004,58.907173,15562300
2016-02-22,64.660004,66.139999,64.660004,65.629997,59.790874,10587300
2016-02-23,65.839996,66.599998,65.279999,66.480003,60.565247,11432000
2016-02-24,66.190002,67.330002,65.720001,67.120003,61.148308,10291200
2016-02-25,67.449997,68.129997,67.330002,68.040001,61.986446,9581300
2016-02-26,68.080002,68.199997,66.300003,66.510002,60.592583,10984300
2016-02-29,66.629997,66.949997,66.220001,66.339996,60.437706,9345200
2016-03-01,66.650002,66.889999,66.000000,66.459999,60.547028,10429500
2016-03-02,66.209999,66.669998,66.000000,66.209999,60.319263,9165600
2016-03-03,65.949997,66.199997,64.879997,66.139999,60.255505,11846800
2016-03-04,66.139999,67.279999,66.089996,66.779999,60.838547,10010500
2016-03-07,66.620003,68.480003,66.269997,67.889999,61.849792,12825400
2016-03-08,67.730003,68.470001,67.489998,68.040001,61.986446,10067900
2016-03-09,67.790001,67.989998,67.120003,67.529999,61.977283,7824800
2016-03-10,67.550003,68.040001,66.400002,67.410004,61.867142,10225800
2016-03-11,67.769997,67.940002,66.800003,67.169998,61.646866,8290900
2016-03-14,67.150002,67.669998,66.959999,67.360001,61.821247,6712500
2016-03-15,67.000000,68.349998,67.000000,68.089996,62.491230,7566900
2016-03-16,67.940002,68.339996,67.250000,67.989998,62.399460,8218000
2016-03-17,67.820000,68.919998,67.260002,67.449997,61.903854,11838100
2016-03-18,67.480003,68.029999,66.750000,66.949997,61.444958,23153100
2016-03-21,67.029999,68.379997,66.970001,67.970001,62.381096,9415800
2016-03-22,68.000000,68.680000,67.790001,67.870003,62.289333,7514500
2016-03-23,68.010002,68.099998,67.440002,67.459999,61.913033,6110600
2016-03-24,67.430000,68.040001,67.379997,68.000000,62.408630,6304700
2016-03-28,67.930000,68.580002,67.930000,68.120003,62.518776,5603500
2016-03-29,68.150002,68.209999,67.430000,68.029999,62.436157,6491000
2016-03-30,68.330002,69.000000,68.290001,68.800003,63.142857,7208500
2016-03-31,68.750000,69.190002,68.470001,68.489998,62.858334,6283500
2016-04-01,68.019997,69.199997,68.019997,69.059998,63.381470,6602400
2016-04-04,69.000000,69.370003,68.919998,69.099998,63.418175,6823400
2016-04-05,69.029999,69.250000,68.269997,68.639999,62.996010,5779000
2016-04-06,68.699997,69.059998,68.519997,69.040001,63.363113,5362700
2016-04-07,68.830002,68.930000,67.940002,68.220001,62.610546,6110500
2016-04-08,68.309998,68.389999,67.860001,68.059998,62.463703,6516000
2016-04-11,68.010002,68.370003,67.379997,67.400002,61.857971,7865400
2016-04-12,67.570000,68.870003,67.449997,68.800003,63.142857,7734600
