Date,Open,High,Low,Close,Adj Close,Volume
2014-10-06,200.050003,200.300003,196.029999,196.619995,188.734482,1069600
2014-10-07,195.050003,195.979996,193.619995,193.660004,185.893204,767900
2014-10-08,194.880005,199.820007,194.350006,199.729996,191.719772,1128100
2014-10-09,199.589996,199.970001,195.759995,195.820007,187.966583,1235000
2014-10-10,195.919998,198.240005,193.949997,193.970001,186.190781,1401400
2014-10-13,194.020004,194.020004,189.610001,189.669998,182.063217,1191200
2014-10-14,189.990005,190.970001,185.889999,188.619995,181.055328,1369000
2014-10-15,186.410004,187.089996,178.279999,185.020004,177.599716,2306400
2014-10-16,181.660004,187.389999,181.559998,185.320007,177.887634,1616400
2014-10-17,188.130005,192.289993,187.509995,191.229996,183.560669,1290700
2014-10-20,190.309998,193.259995,190.309998,193.089996,185.346054,917900
2014-10-21,194.750000,198.050003,194.750000,196.929993,189.032059,1405100
2014-10-22,197.399994,197.889999,195.369995,195.570007,187.726608,793300
2014-10-23,198.149994,199.929993,197.300003,198.750000,190.779053,984900
2014-10-24,198.600006,201.350006,198.029999,200.830002,192.775650,775400
2014-10-27,201.410004,203.360001,200.830002,202.699997,194.570633,1576000
2014-10-28,202.509995,204.830002,198.759995,201.199997,193.130814,2016600
2014-10-29,196.029999,201.830002,195.000000,198.449997,190.491089,2307400
2014-10-30,198.690002,204.289993,197.820007,203.479996,195.319351,1262900
2014-10-31,206.589996,206.910004,203.190002,203.410004,195.252167,1446000
2014-11-03,204.000000,204.949997,202.679993,203.389999,195.232971,848300
2014-11-04,203.449997,204.529999,201.649994,203.350006,195.194565,697700
2014-11-05,204.979996,205.949997,200.490005,201.600006,193.514786,1182400
2014-11-06,202.089996,203.169998,200.449997,202.660004,194.532288,669000
2014-11-07,202.050003,202.169998,198.190002,199.320007,191.326187,931700
2014-11-10,199.960007,201.699997,198.160004,201.279999,193.207596,712100
2014-11-11,201.330002,203.149994,200.160004,203.119995,194.973816,895400
2014-11-12,202.350006,203.759995,201.460007,203.130005,194.983429,894900
2014-11-13,202.669998,205.000000,202.669998,204.820007,196.605667,867400
2014-11-14,204.139999,205.320007,203.160004,205.250000,197.018356,995200
2014-11-17,204.050003,205.839996,203.300003,204.380005,196.183289,901200
2014-11-18,204.380005,208.000000,203.529999,207.990005,199.648468,1297300
2014-11-19,207.029999,208.000000,204.929993,206.270004,197.997452,899400
2014-11-20,204.720001,207.149994,203.639999,205.000000,196.778397,854300
2014-11-21,206.429993,207.820007,204.089996,205.169998,196.941605,768500
2014-11-24,205.570007,209.839996,205.559998,209.720001,201.309128,1198400
2014-11-25,209.380005,209.449997,207.690002,208.940002,200.560394,779500
2014-11-26,208.940002,209.300003,207.050003,208.240005,200.118317,714200
2014-11-28,208.380005,211.250000,208.279999,210.759995,202.540085,490000
2014-12-01,210.360001,210.360001,207.740005,208.800003,200.656464,855500
2014-12-02,208.539993,211.330002,208.500000,210.710007,202.492004,954100
2014-12-03,210.610001,211.919998,209.789993,211.500000,203.251175,711400
2014-12-04,211.729996,212.750000,209.899994,211.820007,203.558701,597600
2014-12-05,212.000000,212.899994,210.899994,212.630005,204.337158,557000
2014-12-08,212.720001,214.369995,211.470001,212.779999,204.481262,1007400
2014-12-09,210.070007,212.779999,208.360001,210.289993,202.088348,1645900
2014-12-10,210.759995,211.389999,207.929993,208.119995,200.002991,908400
2014-12-11,209.440002,212.110001,209.009995,209.589996,201.415649,730200
2014-12-12,208.850006,209.580002,205.300003,205.330002,197.321823,840600
2014-12-15,205.800003,208.110001,204.800003,206.399994,198.350082,957100
2014-12-16,205.410004,208.100006,201.309998,201.419998,193.564346,1248200
2014-12-17,202.240005,206.429993,202.009995,205.279999,197.273788,1058900
2014-12-18,207.750000,211.970001,207.080002,211.970001,203.702881,1062600
2014-12-19,213.130005,214.250000,209.669998,211.119995,202.886002,1533700
2014-12-22,211.470001,213.190002,210.320007,211.600006,203.347290,714700
2014-12-23,211.779999,212.800003,208.750000,209.210007,201.050491,997300
2014-12-24,209.440002,210.820007,208.839996,209.789993,201.607864,325900
2014-12-26,210.000000,211.479996,209.910004,210.149994,201.953812,336600
2014-12-29,209.210007,211.199997,209.169998,210.179993,201.982635,476900
2014-12-30,210.300003,211.380005,209.440002,209.610001,201.434921,669200
2014-12-31,210.529999,211.350006,207.389999,207.580002,199.484055,684200
2015-01-02,209.059998,209.929993,205.720001,207.199997,199.118866,787500
2015-01-05,206.350006,210.229996,206.050003,208.899994,200.752579,1260800
2015-01-06,209.000000,212.000000,206.830002,208.419998,200.291306,1195400
2015-01-07,210.210007,215.190002,209.449997,214.750000,206.374435,1163200
2015-01-08,216.199997,218.050003,215.009995,217.199997,208.728867,1665200
2015-01-09,217.479996,218.139999,216.259995,216.669998,208.219543,741000
