Date,Open,High,Low,Close,Adj Close,Volume
2014-10-06,78.070000,78.580002,77.019997,77.519997,71.481606,1328900
2014-10-07,77.199997,77.239998,76.480003,76.500000,70.541069,1070400
2014-10-08,76.370003,77.980003,76.330002,77.889999,71.822769,1419600
2014-10-09,77.889999,78.459999,77.139999,77.199997,71.186546,1499000
2014-10-10,77.349998,78.110001,76.860001,76.900002,70.909920,1407500
2014-10-13,76.940002,77.190002,75.750000,75.839996,69.932465,1534800
2014-10-14,76.250000,77.339996,75.660004,76.629997,70.660950,1645400
2014-10-15,75.790001,76.410004,74.510002,76.019997,70.098450,2385600
2014-10-16,75.379997,75.870003,74.320000,75.019997,69.176353,2415300
2014-10-17,75.470001,76.180000,75.320000,75.839996,69.932465,1590300
2014-10-20,75.870003,76.019997,75.110001,75.489998,69.609734,2599200
2014-10-21,76.199997,76.860001,76.019997,76.620003,70.651726,3045500
2014-10-22,76.900002,77.199997,76.589996,76.629997,70.660950,1946400
2014-10-23,77.320000,77.900002,77.180000,77.440002,71.407852,1979100
2014-10-24,77.709999,78.330002,77.430000,78.279999,72.182419,1425500
2014-10-27,78.339996,79.989998,78.290001,79.449997,73.261276,3260900
2014-10-28,79.980003,79.989998,78.940002,79.650002,73.445679,2253400
2014-10-29,79.580002,80.190002,79.260002,79.739998,73.528687,2529800
2014-10-30,81.680000,85.120003,81.680000,84.839996,78.231422,5081400
2014-10-31,85.059998,85.989998,84.769997,85.410004,78.757027,3248200
2014-11-03,85.809998,86.959999,85.580002,86.900002,80.130966,2569200
2014-11-04,86.629997,88.220001,86.500000,88.190002,81.320465,2796600
2014-11-05,88.830002,89.230003,87.610001,87.809998,80.970078,2050300
2014-11-06,87.959999,88.110001,86.820000,87.400002,80.592010,2317200
2014-11-07,87.800003,87.800003,86.489998,86.730003,79.974228,2199300
2014-11-10,87.019997,87.860001,86.519997,87.709999,80.877869,1297200
2014-11-11,87.709999,88.440002,87.639999,87.930000,81.080727,1214500
2014-11-12,87.949997,88.779999,87.540001,88.709999,81.799965,1323400
2014-11-13,88.540001,89.480003,88.540001,89.080002,82.410568,1563500
2014-11-14,88.870003,89.239998,88.339996,88.830002,82.179276,1635000
2014-11-17,88.830002,89.699997,88.570000,89.010002,82.345795,1624500
2014-11-18,89.000000,89.970001,88.669998,89.760002,83.039658,1611200
2014-11-19,89.440002,89.940002,88.889999,89.320000,82.632599,2207300
2014-11-20,89.190002,89.309998,88.339996,88.900002,82.244026,1411700
2014-11-21,89.000000,89.029999,88.099998,88.739998,82.096016,1635700
2014-11-24,89.209999,90.099998,89.209999,90.040001,83.298683,1309500
2014-11-25,90.040001,90.449997,89.510002,90.320000,83.557701,1205400
2014-11-26,90.220001,90.800003,89.500000,90.089996,83.344933,974900
2014-11-28,90.489998,91.589996,90.459999,91.050003,84.233078,758300
2014-12-01,90.639999,91.400002,90.279999,90.839996,84.038788,1586400
2014-12-02,90.930000,92.510002,90.870003,92.040001,85.148933,1769800
2014-12-03,91.989998,92.389999,91.720001,91.989998,85.102676,1533000
2014-12-04,91.870003,92.650002,91.680000,91.949997,85.065674,1444900
2014-12-05,92.379997,92.559998,91.860001,92.209999,85.306213,740100
2014-12-08,92.010002,92.839996,91.970001,92.559998,85.630013,1507400
2014-12-09,91.449997,92.250000,90.769997,92.089996,85.195190,1409100
2014-12-10,91.919998,92.279999,90.809998,90.919998,84.112801,1242800
2014-12-11,91.930000,92.839996,91.519997,92.550003,85.620766,1767700
2014-12-12,91.879997,92.529999,90.919998,90.980003,84.168282,1691500
2014-12-15,91.550003,91.720001,89.980003,90.690002,83.900024,2351700
2014-12-16,90.190002,91.150002,89.260002,89.430000,82.734375,2243400
2014-12-17,89.820000,91.019997,89.489998,90.559998,83.779732,1956700
2014-12-18,91.120003,91.389999,90.430000,91.279999,84.445847,2160700
2014-12-19,92.040001,92.559998,91.120003,91.680000,84.815880,2886900
2014-12-22,92.260002,92.559998,91.480003,91.940002,85.056442,1566900
2014-12-23,92.400002,92.650002,90.690002,91.419998,84.575371,1175800
2014-12-24,91.650002,92.260002,91.459999,91.599998,84.741898,432100
2014-12-26,91.540001,92.209999,91.300003,91.510002,84.658630,393300
2014-12-29,91.260002,91.889999,91.180000,91.629997,84.769646,752400
2014-12-30,91.470001,91.669998,91.080002,91.279999,84.445847,1088600
2014-12-31,91.570000,91.930000,90.089996,90.160004,83.409698,979000
2015-01-02,90.610001,91.320000,89.820000,90.459999,83.687233,1124600
2015-01-05,90.070000,90.739998,89.639999,89.690002,82.974892,1631200
2015-01-06,90.139999,91.419998,89.519997,90.180000,83.428207,1761600
2015-01-07,90.980003,92.400002,90.430000,91.980003,85.093430,1608900
2015-01-08,91.739998,92.769997,91.160004,92.190002,85.287720,2396900
2015-01-09,92.440002,93.269997,92.320000,93.000000,86.037064,1553700
2015-01-12,93.769997,94.349998,90.550003,90.930000,84.122047,3524600
2015-01-13,91.870003,93.419998,90.930000,91.639999,84.778900,3463900
2015-01-14,91.419998,92.870003,90.589996,92.099998,85.204437,2000000
2015-01-15,92.150002,92.400002,91.099998,91.400002,84.556854,1362000
