Date,Open,High,Low,Close,Adj Close,Volume
2014-11-26,102.180000,102.669998,101.330002,102.010002,101.871964,1045700
2014-11-28,102.430000,103.589996,102.430000,102.889999,102.750771,938300
2014-12-01,102.629997,103.360001,101.870003,102.559998,102.421204,1376100
2014-12-02,102.930000,103.989998,102.470001,103.379997,103.240105,1493500
2014-12-03,103.839996,104.550003,103.459999,104.029999,103.889229,1207900
2014-12-04,104.000000,104.110001,102.459999,103.190002,103.050369,1184000
2014-12-05,103.459999,105.070000,103.320000,104.709999,104.568306,1160900
2014-12-08,104.599998,105.599998,104.339996,104.879997,104.738075,1120500
2014-12-09,103.269997,104.639999,103.019997,104.389999,104.248749,1064100
2014-12-10,104.160004,104.430000,102.260002,102.400002,102.261429,1442600
2014-12-11,102.639999,103.599998,102.199997,102.430000,102.291389,1307500
2014-12-12,101.629997,103.459999,101.529999,101.730003,101.592346,1184800
2014-12-15,102.580002,103.430000,100.410004,101.349998,101.212852,1415000
2014-12-16,101.160004,102.959999,99.879997,99.970001,99.834717,1131600
2014-12-17,100.349998,102.239998,100.220001,101.599998,101.462509,1108900
2014-12-18,102.750000,104.580002,102.360001,104.580002,104.438492,1236800
2014-12-19,105.510002,105.589996,104.050003,104.529999,104.388550,2480700
2014-12-22,104.459999,105.309998,104.339996,105.199997,105.057640,1088700
2014-12-23,105.680000,105.730003,103.919998,104.309998,104.168846,803200
2014-12-24,104.570000,104.849998,104.209999,104.230003,104.088959,456600
2014-12-26,104.349998,104.779999,103.930000,104.000000,103.859261,587500
2014-12-29,103.620003,104.339996,103.110001,104.120003,103.979103,772000
2014-12-30,103.889999,104.830002,103.779999,104.349998,104.208794,602700
2014-12-31,104.480003,105.360001,102.870003,102.910004,102.770744,701200
2015-01-02,103.639999,104.529999,102.099998,102.830002,102.690857,720600
2015-01-05,102.260002,102.430000,100.669998,101.059998,100.923241,1455000
2015-01-06,101.769997,102.559998,100.860001,101.459999,101.322693,2241400
2015-01-07,103.720001,104.510002,103.099998,103.839996,103.699471,1781700
2015-01-08,105.099998,109.239998,105.000000,109.129997,108.982323,2307000
2015-01-09,109.040001,109.160004,107.820000,108.000000,107.853867,1315600
2015-01-12,108.550003,108.550003,105.580002,106.180000,106.036316,1772300
2015-01-13,107.300003,109.099998,105.860001,106.830002,106.685440,1070000
2015-01-14,105.639999,108.330002,105.269997,107.440002,107.294624,1762800
2015-01-15,107.570000,107.940002,106.110001,106.860001,106.715393,1133900
2015-01-16,106.830002,107.970001,105.839996,107.889999,107.744003,1451300
2015-01-20,108.370003,109.239998,107.279999,108.459999,108.313232,1170900
2015-01-21,108.489998,110.720001,108.019997,110.129997,109.980972,1821000
2015-01-22,110.900002,112.180000,109.849998,112.180000,112.028191,1664800
2015-01-23,112.190002,112.949997,109.889999,109.970001,109.821198,1229300
2015-01-26,109.739998,109.750000,108.540001,109.410004,109.261955,1308600
2015-01-27,108.750000,109.440002,108.190002,108.830002,108.682739,820700
2015-01-28,110.089996,110.190002,108.540001,108.699997,108.552895,2040500
2015-01-29,108.669998,109.860001,107.839996,109.620003,109.471664,1354800
2015-01-30,108.669998,109.470001,106.629997,106.830002,106.685440,1570800
2015-02-02,107.080002,107.889999,105.230003,107.879997,107.734016,1431200
2015-02-03,107.889999,109.089996,107.680000,108.699997,108.552895,1395700
2015-02-04,108.339996,110.830002,107.639999,110.099998,109.951012,1768500
2015-02-05,111.300003,113.389999,111.250000,112.220001,112.068146,2060900
2015-02-06,112.099998,112.790001,111.220001,111.699997,111.548851,1355300
2015-02-09,111.480003,112.050003,110.760002,111.019997,110.869766,1392000
2015-02-10,111.769997,113.930000,111.730003,113.699997,113.546143,1152100
2015-02-11,113.430000,115.269997,113.430000,115.070000,114.914291,1421900
2015-02-12,115.889999,116.000000,114.209999,114.980003,114.824417,1080200
2015-02-13,114.730003,114.730003,113.629997,114.470001,114.315102,1103200
2015-02-17,114.260002,115.500000,113.250000,115.480003,115.323746,1316800
2015-02-18,115.300003,116.120003,114.650002,116.010002,115.853020,1016200
2015-02-19,115.580002,116.919998,115.300003,116.190002,116.032776,795600
2015-02-20,116.389999,118.610001,116.070000,118.540001,118.379593,1591600
2015-02-23,118.870003,121.500000,118.870003,121.389999,121.225746,2298300
2015-02-24,121.370003,122.000000,120.699997,120.760002,120.596588,1505100
2015-02-25,121.000000,121.470001,120.309998,121.180000,121.016014,1438100
2015-02-26,120.820000,121.889999,120.809998,121.589996,121.425468,1523900
2015-02-27,121.580002,122.419998,121.580002,121.629997,121.465408,1557300
2015-03-02,121.419998,123.000000,121.019997,122.480003,122.314262,2077500
2015-03-03,122.209999,122.449997,120.169998,121.110001,120.946114,2265500
2015-03-04,119.250000,122.349998,118.699997,121.860001,121.695099,2901700
2015-03-05,121.860001,123.000000,121.669998,122.510002,122.344223,1605300
2015-03-06,122.019997,122.089996,119.820000,120.570000,120.406853,2516800
2015-03-09,120.639999,122.290001,120.339996,122.010002,121.844902,1617200
2015-03-10,120.919998,121.029999,119.809998,119.809998,119.687111,1033800
2015-03-11,120.699997,121.139999,119.940002,120.449997,120.326454,1293300
2015-03-12,121.019997,122.870003,121.019997,122.750000,122.624092,1051800
2015-03-13,122.230003,123.199997,121.290001,122.889999,122.763954,1028800
2015-03-16,123.290001,126.260002,123.010002,125.010002,124.881775,1844400
2015-03-17,124.620003,125.169998,123.769997,124.849998,124.721939,1263000
2015-03-18,125.000000,128.000000,124.599998,127.489998,127.359230,1560000
2015-03-19,127.480003,128.860001,127.050003,128.100006,127.968613,1290200
2015-03-20,129.220001,129.309998,127.949997,128.380005,128.248322,2025700
2015-03-23,128.380005,129.429993,128.210007,128.419998,128.288284,1616100
2015-03-24,128.520004,130.020004,128.320007,129.570007,129.437103,1974200
2015-03-25,130.029999,131.059998,126.889999,126.910004,126.779831,1647900
2015-03-26,125.870003,127.529999,125.059998,126.209999,126.080551,1636700
2015-03-27,126.610001,129.240005,126.610001,128.979996,128.847702,1499400
2015-03-30,130.869995,131.130005,129.529999,129.960007,129.826706,1436900
2015-03-31,129.100006,130.410004,128.779999,129.440002,129.307236,1862900
2015-04-01,129.649994,130.380005,128.039993,130.369995,130.236267,2100700
2015-04-02,130.490005,131.580002,129.800003,130.470001,130.336182,1468300
2015-04-06,129.809998,132.369995,129.619995,131.809998,131.674789,1489900
2015-04-07,132.850006,133.460007,129.880005,129.880005,129.746796,1595100
2015-04-08,130.289993,131.550003,130.020004,131.490005,131.355133,1394000
2015-04-09,131.410004,132.559998,131.190002,132.179993,132.044434,1381200
2015-04-10,132.449997,133.320007,131.449997,133.309998,133.173264,1667300
2015-04-13,133.509995,134.960007,132.720001,132.800003,132.663788,1351300
2015-04-14,132.919998,133.250000,131.419998,132.899994,132.763672,1587300
2015-04-15,133.139999,133.589996,129.789993,130.220001,130.086441,3103700
2015-04-16,134.490005,135.000000,132.440002,132.800003,132.663788,1936600
2015-04-17,132.000000,132.570007,130.110001,131.130005,130.995499,1134800
2015-04-20,132.279999,132.419998,130.080002,130.270004,130.136383,1388200
2015-04-21,130.830002,131.440002,130.199997,130.699997,130.565918,1849400
2015-04-22,131.020004,131.309998,129.490005,130.250000,130.116394,1242500
2015-04-23,130.149994,131.029999,129.899994,130.570007,130.436081,1353100
2015-04-24,130.529999,130.869995,130.240005,130.660004,130.525986,1017100
2015-04-27,131.169998,131.679993,129.630005,130.250000,130.116394,2817200
2015-04-28,130.610001,132.029999,128.440002,131.710007,131.574905,2160900
2015-04-29,130.759995,131.529999,124.820000,126.680000,126.550064,3426000
2015-04-30,126.360001,128.149994,124.279999,124.639999,124.512154,2366200
2015-05-01,125.639999,126.559998,124.500000,125.489998,125.361282,2680500
2015-05-04,126.070000,127.779999,125.779999,126.730003,126.600021,2158000
2015-05-05,126.099998,126.629997,124.940002,125.250000,125.121536,1459700
2015-05-06,126.239998,126.500000,124.379997,125.290001,125.161499,1384200
2015-05-07,125.440002,127.199997,125.230003,126.489998,126.360252,1395700
2015-05-08,127.320000,128.979996,127.250000,128.490005,128.358231,1333800
2015-05-11,128.559998,129.679993,127.910004,128.300003,128.168411,1252000
2015-05-12,127.820000,132.740005,127.680000,131.860001,131.724762,4211500
2015-05-13,132.460007,133.350006,131.300003,131.690002,131.554916,2521000
2015-05-14,132.479996,133.070007,131.429993,131.850006,131.714783,1460400
2015-05-15,131.759995,132.350006,131.250000,132.059998,131.924561,1262800
2015-05-18,131.869995,133.660004,131.779999,133.270004,133.133301,1104800
2015-05-19,134.110001,134.720001,133.500000,133.779999,133.642776,1412500
2015-05-20,133.750000,134.059998,133.110001,133.660004,133.522903,906000
2015-05-21,133.250000,133.559998,132.520004,132.949997,132.813629,1133400
2015-05-22,132.949997,137.160004,132.610001,135.860001,135.720657,3185700
2015-05-26,135.860001,135.889999,133.699997,133.910004,133.772644,1355600
2015-05-27,134.649994,135.630005,134.160004,134.940002,134.801590,1123300
2015-05-28,134.940002,136.039993,134.570007,135.869995,135.730637,1094800
2015-05-29,135.589996,145.330002,134.660004,140.830002,140.685562,6333500
2015-06-01,140.869995,145.300003,140.500000,143.860001,143.712448,4593800
2015-06-02,143.000000,143.149994,140.630005,141.509995,141.364853,3219800
2015-06-03,141.589996,141.789993,139.139999,140.149994,140.006226,2450400
2015-06-04,139.679993,139.869995,136.979996,137.690002,137.548767,2087000
2015-06-05,137.940002,139.830002,137.169998,139.500000,139.356903,1743900
2015-06-08,139.479996,140.729996,138.720001,138.770004,138.627655,1227300
2015-06-09,138.750000,139.460007,137.610001,138.500000,138.357925,1094100
2015-06-10,138.820007,140.330002,138.009995,139.839996,139.696564,1053400
2015-06-11,140.089996,140.660004,139.020004,139.199997,139.057220,1422500
2015-06-12,138.809998,138.809998,137.130005,137.309998,137.169159,1093800
2015-06-15,136.100006,164.000000,135.509995,153.429993,153.272629,14199700
2015-06-16,155.520004,157.100006,150.839996,153.970001,153.812088,6698900
2015-06-17,154.259995,156.750000,153.500000,155.399994,155.240601,3367500
2015-06-18,155.690002,157.130005,155.009995,156.410004,156.249588,1974800
2015-06-19,156.119995,157.199997,155.080002,155.259995,155.100739,1840200
2015-06-22,166.500000,167.000000,162.259995,162.600006,162.433228,8989400
2015-06-23,163.229996,164.850006,161.669998,164.750000,164.581009,6580700
2015-06-24,164.559998,166.130005,164.039993,165.750000,165.579987,3552300
2015-06-25,166.169998,170.399994,164.960007,169.770004,169.595871,6178700
2015-06-26,169.309998,170.679993,164.910004,168.059998,167.887619,11020400
2015-06-29,164.130005,166.419998,163.399994,164.669998,164.501099,2930600
2015-06-30,166.389999,166.389999,161.869995,162.000000,161.833817,3468900
2015-07-01,163.789993,163.979996,160.210007,162.039993,161.873810,3589600
2015-07-02,163.250000,168.360001,160.130005,161.289993,161.124573,4357800
2015-07-06,159.070007,161.009995,156.789993,160.059998,159.895828,4368700
2015-07-07,159.110001,160.600006,150.589996,154.429993,154.271606,5094000
2015-07-08,152.720001,154.110001,150.039993,150.440002,150.285706,2542300
2015-07-09,151.910004,157.369995,151.020004,156.559998,156.399399,4161500
2015-07-10,157.500000,159.429993,155.199997,157.210007,157.048752,1954600
2015-07-13,157.490005,157.610001,153.470001,155.050003,154.890961,1728700
2015-07-14,155.460007,156.580002,154.710007,155.949997,155.790054,1207100
2015-07-15,155.570007,157.910004,155.009995,156.070007,155.909927,1256400
2015-07-16,155.520004,156.429993,153.289993,154.289993,154.131744,1442200
2015-07-17,153.720001,154.699997,152.270004,153.410004,153.252655,1951400
2015-07-20,153.130005,154.009995,151.009995,152.929993,152.773148,1725900
2015-07-21,152.619995,152.990005,150.169998,151.289993,151.134827,2223100
2015-07-22,151.309998,153.389999,150.649994,151.070007,150.915054,1730900
2015-07-23,157.080002,158.000000,153.020004,154.360001,154.201675,6778700
2015-07-24,150.570007,151.800003,144.250000,145.720001,145.570526,10349100
2015-07-27,145.059998,147.250000,144.020004,145.899994,145.750351,3582500
2015-07-28,146.889999,146.889999,144.570007,145.869995,145.720383,3324700
2015-07-29,146.259995,147.169998,145.020004,145.410004,145.260864,3497600
2015-07-30,146.990005,148.229996,143.850006,143.899994,143.752396,3535600
2015-07-31,144.479996,145.259995,143.309998,144.059998,143.912231,2763600
2015-08-03,144.169998,144.809998,142.449997,143.360001,143.212952,1778000
2015-08-04,143.399994,144.210007,143.059998,143.889999,143.742401,2425800
2015-08-05,144.580002,147.979996,144.110001,147.550003,147.398682,3503200
2015-08-06,147.190002,148.490005,145.210007,146.800003,146.649445,2768500
2015-08-07,146.750000,146.750000,144.539993,145.850006,145.700409,1025300
2015-08-10,146.380005,147.250000,145.190002,145.679993,145.530579,1190100
2015-08-11,145.169998,146.100006,143.979996,144.679993,144.531601,1859600
2015-08-12,143.770004,143.839996,140.809998,143.350006,143.202972,1591200
2015-08-13,143.399994,144.600006,143.149994,143.179993,143.033142,1691400
2015-08-14,143.330002,144.729996,143.089996,144.119995,143.972183,1019100
2015-08-17,143.399994,146.720001,143.000000,146.589996,146.439636,1687700
2015-08-18,146.470001,149.259995,146.470001,148.490005,148.337692,2389400
2015-08-19,147.759995,149.860001,146.490005,149.149994,148.997009,2002000
2015-08-20,148.750000,148.889999,145.240005,145.240005,145.091049,1729700
2015-08-21,144.880005,145.979996,142.710007,142.710007,142.563614,2243500
2015-08-24,127.300003,140.350006,124.169998,135.750000,135.610748,3486200
2015-08-25,139.669998,139.669998,133.720001,133.789993,133.652756,2090900
2015-08-26,136.339996,138.020004,134.589996,137.550003,137.408920,2226500
2015-08-27,138.160004,139.839996,134.850006,138.300003,138.158157,1913400
2015-08-28,138.110001,138.570007,136.449997,137.869995,137.728592,1416100
2015-08-31,137.460007,142.100006,137.210007,140.789993,140.645584,2214200
2015-09-01,138.889999,140.119995,137.610001,139.000000,138.857422,2014500
2015-09-02,139.899994,140.240005,137.619995,139.339996,139.197067,1309400
2015-09-03,139.649994,142.570007,139.610001,141.619995,141.474747,1536600
2015-09-04,140.279999,140.550003,139.029999,139.380005,139.237045,1830700
2015-09-08,139.800003,141.789993,139.509995,141.050003,140.905334,971900
2015-09-09,142.100006,142.490005,139.580002,139.750000,139.606644,1800000
2015-09-10,139.210007,140.000000,137.350006,137.460007,137.319016,2665300
2015-09-11,136.759995,139.639999,136.520004,139.619995,139.476791,1428000
2015-09-14,139.710007,140.000000,138.929993,139.339996,139.197067,993000
2015-09-15,139.669998,141.050003,139.139999,140.690002,140.545685,869200
2015-09-16,141.020004,142.860001,140.669998,142.589996,142.443741,893600
2015-09-17,143.000000,144.660004,141.919998,142.750000,142.603592,1011700
2015-09-18,141.440002,142.630005,141.080002,141.619995,141.474747,1481400
2015-09-21,142.369995,142.949997,140.559998,142.089996,141.944260,832800
2015-09-22,141.809998,141.809998,140.149994,141.149994,141.005219,793600
2015-09-23,140.970001,143.119995,140.259995,142.710007,142.563614,1352300
2015-09-24,140.070007,142.410004,139.300003,141.020004,140.875351,1211400
2015-09-25,141.649994,141.850006,136.389999,137.479996,137.338974,1850200
2015-09-28,136.740005,137.119995,132.520004,133.000000,132.863571,2790500
2015-09-29,132.830002,135.009995,131.449997,132.500000,132.364090,2099000
2015-09-30,133.190002,135.910004,133.190002,135.020004,134.881516,1964500
2015-10-01,134.639999,135.979996,133.889999,135.429993,135.291092,1469800
2015-10-02,131.970001,138.669998,131.970001,138.580002,138.437851,1595600
2015-10-05,139.500000,140.279999,138.470001,139.690002,139.546707,1084400
2015-10-06,139.479996,139.500000,135.860001,136.710007,136.569794,1534300
2015-10-07,136.990005,137.259995,135.679993,136.630005,136.489853,2632000
2015-10-08,135.869995,136.600006,133.630005,133.630005,133.492935,2155800
2015-10-09,133.240005,136.360001,133.059998,136.360001,136.220139,2299900
2015-10-12,136.500000,137.789993,135.419998,137.610001,137.468857,945200
2015-10-13,137.639999,140.729996,137.169998,138.850006,138.707596,1379000
2015-10-14,138.820007,139.600006,136.410004,137.600006,137.458862,897700
2015-10-15,137.259995,139.130005,134.139999,139.089996,138.947327,2423500
2015-10-16,140.320007,141.250000,139.429993,140.740005,140.595642,1780700
2015-10-19,140.270004,142.729996,140.000000,141.899994,141.754456,800300
2015-10-20,141.899994,142.660004,141.490005,142.210007,142.064148,635800
2015-10-21,142.929993,143.139999,128.020004,136.610001,136.469879,3511400
2015-10-22,135.929993,136.410004,127.699997,129.490005,129.357193,4702000
2015-10-23,129.860001,133.100006,129.779999,132.539993,132.404053,1943700
2015-10-26,132.850006,133.380005,131.830002,133.130005,132.993454,1519500
2015-10-27,132.880005,137.589996,132.729996,136.970001,136.829514,2229100
2015-10-28,136.740005,137.389999,131.199997,136.050003,135.910461,1398400
2015-10-29,136.100006,137.850006,135.360001,135.550003,135.410965,965300
2015-10-30,135.639999,136.410004,133.940002,134.039993,133.902512,1210500
2015-11-02,134.550003,135.660004,133.160004,133.750000,133.612808,1229900
2015-11-03,133.830002,134.220001,131.130005,131.949997,131.814651,1259000
2015-11-04,132.039993,132.740005,129.800003,129.940002,129.806717,1901000
2015-11-05,130.110001,132.589996,129.330002,132.399994,132.264175,1327800
2015-11-06,132.399994,133.179993,129.000000,132.809998,132.673782,1771900
2015-11-09,132.330002,133.460007,131.529999,132.940002,132.803635,1519700
2015-11-10,132.710007,134.539993,132.500000,134.250000,134.112289,1456900
2015-11-11,134.250000,134.360001,131.660004,131.809998,131.674789,1488700
2015-11-12,130.729996,133.570007,130.729996,131.389999,131.255234,1212000
2015-11-13,131.490005,133.259995,130.660004,131.570007,131.435043,1854500
2015-11-16,131.660004,134.100006,131.449997,133.490005,133.353088,981500
2015-11-17,133.259995,136.199997,132.600006,133.759995,133.622803,1357300
2015-11-18,133.679993,135.509995,132.899994,135.139999,135.001389,847000
2015-11-19,130.500000,131.990005,127.440002,127.830002,127.698883,2848600
2015-11-20,128.550003,132.619995,128.089996,132.169998,132.034439,1855900
2015-11-23,132.669998,134.570007,132.589996,133.169998,133.033417,1152700
2015-11-24,133.059998,134.360001,132.779999,134.259995,134.122284,1308400
2015-11-25,134.639999,135.139999,134.059998,134.130005,133.992416,907300
2015-11-27,134.460007,136.350006,133.990005,135.300003,135.161224,457900
2015-11-30,135.240005,135.889999,134.279999,134.979996,134.841553,1271700
2015-12-01,135.279999,139.839996,135.050003,139.589996,139.446823,1871000
2015-12-02,139.289993,142.139999,138.619995,139.740005,139.596680,2880200
2015-12-03,139.490005,140.020004,136.940002,137.259995,137.119186,2541200
2015-12-04,138.270004,141.009995,137.839996,140.429993,140.285965,1394000
2015-12-07,140.610001,140.899994,136.929993,137.789993,137.648666,938000
2015-12-08,137.000000,138.309998,136.490005,137.300003,137.159195,897300
2015-12-09,136.240005,138.169998,136.240005,137.119995,136.979370,971600
2015-12-10,137.119995,139.779999,136.440002,139.229996,139.087189,934300
2015-12-11,137.610001,141.940002,137.610001,140.080002,139.936325,1203400
2015-12-14,140.720001,141.630005,139.279999,140.690002,140.545685,1478100
2015-12-15,141.919998,142.940002,139.369995,140.639999,140.495743,1653100
2015-12-16,141.580002,142.449997,138.369995,141.190002,141.045166,1530700
2015-12-17,141.199997,144.009995,141.039993,143.000000,142.853317,2073100
2015-12-18,142.889999,144.580002,142.639999,143.970001,143.822327,2948200
2015-12-21,144.339996,146.610001,143.509995,144.470001,144.321808,1567200
2015-12-22,145.309998,146.009995,143.639999,145.649994,145.500595,1148500
2015-12-23,145.910004,147.139999,145.369995,146.860001,146.709381,875000
2015-12-24,146.679993,147.919998,146.460007,146.460007,146.309769,717100
2015-12-28,146.080002,147.320007,146.080002,147.070007,146.919159,546800
2015-12-29,146.960007,148.550003,146.539993,148.369995,148.217819,718500
2015-12-30,148.220001,148.250000,146.809998,146.850006,146.699387,581100
2015-12-31,146.429993,147.850006,145.899994,146.330002,146.179916,896800
2016-01-04,144.710007,146.869995,144.089996,146.550003,146.399704,1461700
2016-01-05,146.490005,148.139999,143.720001,144.139999,143.992172,1514800
2016-01-06,143.460007,144.869995,142.750000,143.029999,142.883286,1180200
2016-01-07,141.000000,142.960007,140.229996,141.369995,141.224991,1779600
2016-01-08,142.000000,142.130005,138.580002,138.740005,138.597717,1465400
2016-01-11,138.929993,139.360001,134.729996,134.729996,134.591812,2100200
2016-01-12,135.410004,139.470001,135.020004,139.080002,138.937347,1811400
2016-01-13,139.229996,140.130005,134.910004,135.259995,135.121262,1671200
2016-01-14,134.960007,139.169998,134.960007,138.720001,138.577713,1975300
2016-01-15,136.750000,137.220001,134.619995,136.229996,136.090271,1718100
2016-01-19,136.279999,141.429993,136.259995,139.919998,139.776489,1843800
2016-01-20,138.660004,140.220001,135.130005,139.229996,139.087189,1908600
2016-01-21,139.380005,142.630005,139.119995,140.130005,139.986282,1846300
2016-01-22,137.899994,141.190002,136.440002,137.899994,137.758545,2345600
2016-01-25,138.259995,138.860001,135.669998,135.850006,135.710678,1664500
2016-01-26,137.100006,137.449997,134.330002,135.419998,135.281097,1150800
2016-01-27,135.410004,135.410004,129.880005,131.440002,131.305176,2696100
2016-01-28,132.089996,133.199997,129.110001,129.830002,129.696838,1156600
2016-01-29,130.220001,133.600006,130.080002,133.600006,133.462967,1664900
2016-02-01,133.339996,135.210007,132.559998,133.229996,133.093353,1728600
2016-02-02,133.199997,133.199997,130.990005,131.899994,131.764709,1128000
2016-02-03,132.039993,133.050003,130.699997,132.500000,132.364090,2080900
2016-02-04,130.600006,134.970001,130.600006,134.770004,134.631760,2151600
2016-02-05,133.660004,135.110001,131.699997,133.050003,132.913544,1567200
2016-02-08,132.119995,132.309998,124.120003,124.959999,124.831825,2763600
2016-02-09,124.489998,129.110001,123.540001,128.179993,128.048523,1159100
2016-02-10,128.630005,131.070007,128.000000,129.500000,129.367172,822000
2016-02-11,127.959999,130.279999,127.879997,128.000000,127.868713,1155200
2016-02-12,128.729996,130.500000,127.440002,130.300003,130.166351,685600
2016-02-16,131.779999,134.360001,130.649994,134.179993,134.042358,851400
2016-02-17,134.660004,136.270004,133.009995,135.850006,135.710678,966300
2016-02-18,135.600006,137.179993,135.000000,135.649994,135.510864,1010800
2016-02-19,137.000000,137.000000,133.610001,133.940002,133.802628,1094200
2016-02-22,135.339996,138.110001,135.300003,136.360001,136.220139,1254900
2016-02-23,135.690002,138.009995,135.690002,137.839996,137.698624,955600
2016-02-24,137.490005,137.779999,135.460007,137.240005,137.099258,637400
2016-02-25,137.679993,140.479996,137.100006,140.320007,140.176071,909000
2016-02-26,140.179993,143.229996,140.009995,141.250000,141.105118,1132800
2016-02-29,140.449997,142.669998,139.580002,139.610001,139.466812,1238300
2016-03-01,140.639999,140.970001,137.470001,138.529999,138.387909,1574400
2016-03-02,138.050003,140.850006,137.570007,140.500000,140.355881,954200
2016-03-03,139.880005,141.259995,138.699997,140.429993,140.285965,880100
2016-03-04,139.600006,140.500000,137.750000,138.940002,138.797485,1251100
2016-03-07,138.000000,141.029999,137.990005,140.470001,140.325912,974500
2016-03-08,139.559998,141.009995,139.050003,139.919998,139.776489,934900
2016-03-09,140.880005,142.000000,138.910004,140.089996,139.986313,1339100
2016-03-10,140.000000,142.850006,139.539993,142.130005,142.024811,1225900
2016-03-11,142.449997,144.800003,142.169998,144.619995,144.512970,1019700
2016-03-14,143.630005,145.750000,143.630005,145.270004,145.162491,1009500
2016-03-15,144.179993,145.119995,143.350006,143.389999,143.283875,1388400
2016-03-16,143.009995,144.210007,139.929993,141.949997,141.844940,697700
2016-03-17,141.899994,141.940002,136.669998,137.800003,137.698029,1285400
2016-03-18,138.020004,141.220001,137.559998,139.529999,139.426743,1174100
2016-03-21,139.039993,139.949997,137.539993,138.149994,138.047760,540000
2016-03-22,137.779999,139.779999,136.910004,138.949997,138.847168,623400
2016-03-23,139.250000,139.940002,137.479996,137.869995,137.767975,613600
2016-03-24,137.089996,138.289993,136.970001,137.949997,137.847900,462600
2016-03-28,138.259995,138.679993,137.179993,137.610001,137.508163,497200
2016-03-29,137.339996,138.720001,137.070007,138.070007,137.967819,1185200
2016-03-30,138.529999,140.220001,137.350006,137.460007,137.358276,1187000
2016-03-31,137.600006,138.419998,136.179993,137.240005,137.138458,1276500
2016-04-01,136.720001,137.630005,135.139999,137.160004,137.058502,1802600
2016-04-04,137.000000,141.660004,136.369995,141.229996,141.125488,2703700
2016-04-05,140.970001,141.210007,135.470001,135.490005,135.389740,2720900
2016-04-06,135.169998,136.169998,132.460007,135.199997,135.099945,2504900
2016-04-07,133.139999,135.460007,131.009995,131.860001,131.762421,1971500
2016-04-08,132.600006,133.250000,129.449997,130.410004,130.313492,2366900
2016-04-11,130.380005,132.699997,130.320007,132.050003,131.952286,1863000
2016-04-12,131.970001,136.309998,131.960007,135.779999,135.679520,1499900
2016-04-13,136.240005,139.880005,135.570007,137.000000,136.898605,1539700
2016-04-14,137.089996,137.289993,134.949997,135.000000,134.900085,964600
2016-04-15,135.669998,137.649994,134.839996,136.649994,136.548874,1592300
2016-04-18,135.979996,137.580002,135.929993,137.119995,137.018539,950900
2016-04-19,138.190002,139.949997,137.500000,139.869995,139.766495,1432900
2016-04-20,139.809998,142.910004,139.050003,141.270004,141.165451,1179500
2016-04-21,141.350006,142.820007,139.729996,140.339996,140.236130,747300
